email_content,is_purchase_order
"Subject: Meeting Invitation

Hi Carolyn,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-19
Proposed Time: 23:26:34

Looking forward to your response.

Best regards,
Shannon Bryan",0
"Subject: Meeting Invitation

Hi Kaitlyn,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-20
Proposed Time: 07:19:30

Looking forward to your response.

Best regards,
Tina Hampton",0
"Subject: Purchase Order #8154

Dear Whitaker-Hunter,

This is a purchase order for the following items:

Item: paper
Quantity: 49
Unit Price: $45.91
Total Amount: $4957.59

Purchase Order Number: PO-55705
Customer: Hahn, Ware and Calhoun
Contact: James Rodriguez
Email: mary38@example.org

Delivery Date: 2024-11-05

Best regards,
Kelly-Hill",1
"Subject: Meeting Invitation

Hi Brian,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-05
Proposed Time: 06:31:05

Looking forward to your response.

Best regards,
Joseph Nelson",0
"Subject: Purchase Order #8118

Dear Lamb-Garcia,

This is a purchase order for the following items:

Item: road
Quantity: 58
Unit Price: $469.04
Total Amount: $4361.12

Purchase Order Number: PO-91460
Customer: Cox, Gomez and Shaffer
Contact: Amanda Clay
Email: brandonrangel@example.org

Delivery Date: 2024-12-25

Best regards,
Rodriguez PLC",1
"Subject: Meeting Invitation

Hi Jennifer,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-08
Proposed Time: 13:34:18

Looking forward to your response.

Best regards,
Ashley Clay",0
"Subject: Purchase Order #2751

Dear Aguilar PLC,

This is a purchase order for the following items:

Item: here
Quantity: 44
Unit Price: $173.99
Total Amount: $2356.5

Purchase Order Number: PO-87228
Customer: Ortega-Nunez
Contact: Monica Cook
Email: ggraham@example.org

Delivery Date: 2024-12-14

Best regards,
White, Fleming and Blanchard",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on LLC activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #1683

Dear Mason LLC,

This is a purchase order for the following items:

Item: either
Quantity: 50
Unit Price: $97.86
Total Amount: $679.3

Purchase Order Number: PO-72100
Customer: Johnson-Carter
Contact: Debra Fry
Email: ashley06@example.org

Delivery Date: 2024-12-16

Best regards,
Woods, Vargas and Allen",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on and Sons activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-67365
Customer: Sullivan-Wagner

Item List:
1. voice - Quantity: 35
2. price - Quantity: 16

Total Order Value: $3577.27
Payment Terms: Net 30
Delivery Instructions: Employee someone bag deep old care.

Regards,
Inc Purchasing Department",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Group activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on and Sons activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Meeting Invitation

Hi Anthony,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-11
Proposed Time: 21:47:59

Looking forward to your response.

Best regards,
Sheila Jenkins",0
"Subject: Job Application Acknowledgement

Dear Justin Bauer,

We have received your job application for the Economist position.

We will review your application and get back to you soon.

Thank you,
Sparks-Cortez HR Department",0
"Subject: Purchase Order #5957

Dear Davis-Oliver,

This is a purchase order for the following items:

Item: head
Quantity: 1
Unit Price: $91.0
Total Amount: $2896.01

Purchase Order Number: PO-21985
Customer: Santos-Hood
Contact: Gary Brown
Email: lambertjohn@example.com

Delivery Date: 2024-11-24

Best regards,
Brown, Parker and James",1
"Subject: Meeting Invitation

Hi Miguel,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-18
Proposed Time: 12:33:37

Looking forward to your response.

Best regards,
Helen Figueroa",0
"Subject: Purchase Order #8726

Dear Robinson and Sons,

This is a purchase order for the following items:

Item: by
Quantity: 83
Unit Price: $463.88
Total Amount: $2672.06

Purchase Order Number: PO-83903
Customer: Smith-Holland
Contact: Emily Gutierrez
Email: elizabeth49@example.com

Delivery Date: 2024-12-24

Best regards,
Chan Inc",1
"Subject: Job Application Acknowledgement

Dear Clarence Perez,

We have received your job application for the Development worker, international aid position.

We will review your application and get back to you soon.

Thank you,
Clark-Ortega HR Department",0
"Subject: Meeting Invitation

Hi John,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-21
Proposed Time: 23:20:14

Looking forward to your response.

Best regards,
Joshua Harris",0
"Subject: Meeting Invitation

Hi Laura,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-15
Proposed Time: 07:09:13

Looking forward to your response.

Best regards,
Sandra Norman",0
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Group activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-19177
Customer: Bray-Barber

Item List:
1. economic - Quantity: 35
2. charge - Quantity: 29

Total Order Value: $2688.07
Payment Terms: Net 30
Delivery Instructions: Option event couple wait safe.

Regards,
PLC Purchasing Department",1
"Subject: Purchase Order #9708

Dear Anderson, Sampson and Schwartz,

This is a purchase order for the following items:

Item: dinner
Quantity: 1
Unit Price: $138.03
Total Amount: $107.57

Purchase Order Number: PO-79146
Customer: Jones PLC
Contact: Phillip Moran
Email: jball@example.net

Delivery Date: 2024-12-23

Best regards,
Neal LLC",1
"Subject: Job Application Acknowledgement

Dear Edward Grant,

We have received your job application for the Engineer, technical sales position.

We will review your application and get back to you soon.

Thank you,
Wright, Carroll and Daniel HR Department",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-48829
Customer: Brown, Blankenship and Avila

Item List:
1. kitchen - Quantity: 12
2. both - Quantity: 38

Total Order Value: $2455.05
Payment Terms: Net 30
Delivery Instructions: See Democrat public later company.

Regards,
Inc Purchasing Department",1
"Subject: Purchase Order #1189

Dear Floyd PLC,

This is a purchase order for the following items:

Item: degree
Quantity: 32
Unit Price: $84.43
Total Amount: $4530.67

Purchase Order Number: PO-52788
Customer: Walker, Daniels and Simpson
Contact: George Mcclain
Email: michelle03@example.com

Delivery Date: 2024-11-26

Best regards,
Moses-Johnson",1
"Subject: Meeting Invitation

Hi Jeff,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-30
Proposed Time: 18:13:10

Looking forward to your response.

Best regards,
Kimberly Peters",0
"Subject: Job Application Acknowledgement

Dear Ashley Martinez,

We have received your job application for the Community pharmacist position.

We will review your application and get back to you soon.

Thank you,
Herring-Doyle HR Department",0
"Subject: Purchase Order #8768

Dear Evans Ltd,

This is a purchase order for the following items:

Item: color
Quantity: 64
Unit Price: $389.88
Total Amount: $4124.03

Purchase Order Number: PO-57075
Customer: Torres, Wise and Hull
Contact: Antonio Morgan
Email: michaelchapman@example.com

Delivery Date: 2024-11-10

Best regards,
Howell, Jordan and Ferrell",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-26328
Customer: Lee, Harmon and Warren

Item List:
1. great - Quantity: 20
2. former - Quantity: 2

Total Order Value: $7797.66
Payment Terms: Net 30
Delivery Instructions: Design peace law security.

Regards,
Ltd Purchasing Department",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on and Sons activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-89157
Customer: Johnson, Carpenter and Stephenson

Item List:
1. huge - Quantity: 6
2. reach - Quantity: 41

Total Order Value: $654.85
Payment Terms: Net 30
Delivery Instructions: Bit cover page campaign born reach.

Regards,
Ltd Purchasing Department",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-79705
Customer: Bennett-Gonzalez

Item List:
1. important - Quantity: 6
2. news - Quantity: 27

Total Order Value: $5852.63
Payment Terms: Net 30
Delivery Instructions: Turn build reason similar.

Regards,
PLC Purchasing Department",1
"Subject: Purchase Order #4445

Dear Howard, Owens and Johnson,

This is a purchase order for the following items:

Item: large
Quantity: 90
Unit Price: $387.12
Total Amount: $4689.18

Purchase Order Number: PO-70800
Customer: Allison, Cox and Ortega
Contact: Lindsey Scott
Email: christopherwright@example.org

Delivery Date: 2024-12-06

Best regards,
Hale, Ayers and Fischer",1
"Subject: Purchase Order #6756

Dear Owens Ltd,

This is a purchase order for the following items:

Item: himself
Quantity: 41
Unit Price: $428.89
Total Amount: $4078.24

Purchase Order Number: PO-79168
Customer: Smith LLC
Contact: Amanda Elliott
Email: daniel31@example.org

Delivery Date: 2024-12-08

Best regards,
Hopkins Inc",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Group activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #1595

Dear Simmons, Wilson and Graham,

This is a purchase order for the following items:

Item: project
Quantity: 56
Unit Price: $351.93
Total Amount: $3405.43

Purchase Order Number: PO-29085
Customer: Johnson Ltd
Contact: Dawn Johnson
Email: amanda87@example.com

Delivery Date: 2024-12-14

Best regards,
Casey-Jones",1
"Subject: Meeting Invitation

Hi John,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-06
Proposed Time: 10:06:39

Looking forward to your response.

Best regards,
Amanda Armstrong",0
"Subject: Purchase Order #3954

Dear Horton-Ellison,

This is a purchase order for the following items:

Item: hair
Quantity: 4
Unit Price: $222.66
Total Amount: $4152.17

Purchase Order Number: PO-64262
Customer: Santiago LLC
Contact: Mrs. Desiree Stewart
Email: jdudley@example.com

Delivery Date: 2024-11-16

Best regards,
Zimmerman and Sons",1
"Subject: Meeting Invitation

Hi Rebecca,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-07
Proposed Time: 15:05:56

Looking forward to your response.

Best regards,
Daniel Sanders",0
"Subject: Purchase Order #4463

Dear Nash-Roth,

This is a purchase order for the following items:

Item: source
Quantity: 87
Unit Price: $323.72
Total Amount: $4127.34

Purchase Order Number: PO-68774
Customer: Cox-Ramos
Contact: Christopher Greene
Email: markbailey@example.org

Delivery Date: 2024-12-06

Best regards,
Davis-Tate",1
"Subject: Meeting Invitation

Hi Jeremiah,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-17
Proposed Time: 02:51:04

Looking forward to your response.

Best regards,
Janet Lewis",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-26856
Customer: Moreno, Smith and Baker

Item List:
1. conference - Quantity: 14
2. in - Quantity: 34

Total Order Value: $7627.21
Payment Terms: Net 30
Delivery Instructions: Dream large argue again.

Regards,
PLC Purchasing Department",1
